HITId,Input.text,Answer.sentiment.label
3X878VYTIEJ0LCY3E4JMZ5934SK7F6,RT @senadrija: @RamSrini3 @SYR98009620 @NaveenM14993552 @ChandraVangoor @Inkmonkey3 @palanin @classicbuyers @khantastix @SushmaSwaraj @ILStÃ¢â‚¬_,Not about the police
3X878VYTIEJ0LCY3E4JMZ5934SKF7E,"Police in Western Illinois are searching for a 19-year-old who stole more than 100 guns with another man, who has bÃ¢â‚¬_ https://t.co/xsYHuYW6xy",About the police - Positive
3XABXM4AJ161CFTV2PMMP49CMEZ8QO,"VIEW FRAUD IN NORTHERN IL DIST COURT 13CV2621 LAWSUIT COMPLAINT DOC 28 IN COMPARISON TO JUDGE'S ORDER DOC 48, CHICAÃ¢â‚¬_ https://t.co/YZtO2LtGMI",Not about the police
3XAOZ9UYRZSJ1F9A34D7AUM488S1QW,Opinion | Rahm Emanuel: Why Chicago Leads on Police Reform https://t.co/nMIe82Fl2b,About the police - Positive
3XAOZ9UYRZSJ1F9A34D7AUM488SQ1L,Chicago police to deploy range of protest tactics https://t.co/DTpHFaDNEY,About the police - Positive
3XAOZ9UYRZSJ1F9A34D7AUM488T1QX,"Pregnant US teen killed, baby taken from womb: police Police in Chicago charged three people Thursday in connectioÃ¢â‚¬_ https://t.co/WPGdNkGpXj",About the police - Neutral
3XBXDSS888KG0JEQISQIOHRB3HKLXJ,RT @realDailyWire: Chicago Alderman Arrested For Filing A False Police Report. Will He Get The 'Smollett Deal?' https://t.co/tuHcIVDsgn,About the police - Neutral
3XBXDSS888KG0JEQISQIOHRB3HKXLV,sad that 55 people had to lose their lives in order for @Chicago_Police to start doing something https://t.co/q2TZaTNicg,About the police - Negative
3XBYQ44Z6P5PUWH5HWWN8PNLOS0WT4,3 Charged in Slaying of Pregnant Chicago Teen https://t.co/XtP3NRGIlc,Not about the police
3XBYQ44Z6P5PUWH5HWWN8PNLOSZTW0,@Chicago_Police Hitler infiltrates our mind body and soul to give cues to kill innocent people,About the police - Neutral
3XBYQ44Z6P5PUWH5HWWN8PNLOSZWT3,"WHY SO MUCH HATE!? Chicago synagogues targets of arson, vandalism; police step up patrols https://t.co/s8yaSr7OW2 via @USATODAY",About the police - Neutral
3XD2A6FGFNVD30RIZLH5K0JOO819S2,More Cops on Bikes Will Patrol High-Crime Areas | NBC Chicago https://t.co/SpF9u1AEgG,About the police - Neutral
3XD2A6FGFNVD30RIZLH5K0JOO81S9L,RT @WGNNews: Chicago police fatally shot a man following a barricade situation in the city's Woodlawn neighborhood Wednesday.Ã¢â‚¬â€_ https://t.coÃ¢â‚¬_,About the police - Neutral
3XDJY5RK5SMSL7DA7VGEITQWND7U46,@Chicago_Police Chicago Proud. Thank you all for your service. #PoliceWeek,About the police - Positive
3XDJY5RK5SMSL7DA7VGEITQWND84UH,RT @IsraelCampus: Chicago synagogue targeted by attempted arson attack this weekend. https://t.co/xbngnBq5VT,Not about the police
3XDJY5RK5SMSL7DA7VGEITQWND8U47,"RT @ChicagoCAPS17: An amazing turnout of Chicago Police Officer who attended the Annual National Police week in DC. Much love, respect andÃ¢â‚¬_",About the police - Positive
3XDJY5RK5SMSL7DA7VGEITQWND94UI,RT @fox6now: Chicago police on alert after attempted arson and vandalism at synagogues https://t.co/UqOx5NIE50 https://t.co/8BJrDX31Yv,About the police - Neutral
3XDSWAMB22T3OIJ8J12RRQ5VC5JCQX,RT @APCentralRegion: Family believes that a Facebook promise of free baby clothes lured a pregnant woman to a Chicago home where police sayÃ¢â‚¬_,About the police - Negative
3XDSWAMB22T3OIJ8J12RRQ5VC5JQCB,"A missing pregnant woman has been found dead. Her baby was forcibly removed from her womb, police say @CNN https://t.co/iyOND4UcEF",About the police - Neutral
3XDSWAMB22T3OIJ8J12RRQ5VC5KCQY,"RT @WGNNews: Chicago police increased patrols near Jewish schools, synagogues and businesses Sunday following an attempted arson and multipÃ¢â‚¬_",About the police - Neutral
3XEDXEGFX3PXJNQXUGPA03RL4AV0K1,"Like something out of #CriminalMinds Marlen Ochoa-Uriostegui, missing pregnant Chicago teen, found dead; baby cutÃ¢â‚¬_ https://t.co/0KB6mqVDld",Not about the police
3XEDXEGFX3PXJNQXUGPA03RL4AVK0L,"RT @nvancleve: On @CNN I called @ChicagosMayor a ""footnote"" in a long racist history of racial violence in #Chicago. From segregation to cÃ¢â‚¬_",Not about the police
3XEIP58NL0O55EE5JAE3L27MBHHZLT,Illinois meteor: Chicago police camera captures INCREDIBLE blazing fireball | Science |Ã‚ News https://t.co/tcOfAVYNuN https://t.co/w9cYidqGIH,About the police - Neutral
3XEIP58NL0O55EE5JAE3L27MBHILZG,Police &amp; Fire Trial begins for suspect in 2010 murder of off-duty Chicago LEO: The man is accused of killing the LEÃ¢â‚¬_ https://t.co/twmmoziqH0,About the police - Neutral
3XEIP58NL0O55EE5JAE3L27MBHIZLU,New Chicago mayor doesnÃ¢â‚¬â„¢t want Chicago police to protect her Ã¢â‚¬Ëœbecause itÃ¢â‚¬â„¢s a very dangerous time in our countryÃ¢â‚¬â„¢ https://t.co/muWIF9cce6,About the police - Neutral
3XH7ZM9YX2V12LR5KWH0UQES26IR9W,"Three people have been charged after a missing pregnant woman was found dead on Chicago's Southwest Side, accordingÃ¢â‚¬_ https://t.co/juY4D4NK33",Not about the police
3XH7ZM9YX2V12LR5KWH0UQES26J9RF,RT @JimThePIO: We got a message @IMPDnews from @Chicago_Police Detective for a patch trade. He was in town with his family to visit the besÃ¢â‚¬_,About the police - Neutral
3XJOUITW8USKAZLJ5NXHG05Z0RJQTU,Yeah where is the justice and investigation for this shit Chicago? But Rahm and Police Chief got their panties in aÃ¢â‚¬_ https://t.co/b3kueXqv3M,About the police - Negative
3XJOUITW8USKAZLJ5NXHG05Z0RJTQX,The Latest: 3 arrested in death of pregnant woman CHICAGO (AP) Ã¢â‚¬â€ù The Latest on the slaying of a pregnant Chicago wÃ¢â‚¬_ https://t.co/s7okbFlX8z,Not about the police
3XQ4XW3OD9D23G6JEC2QADBAI2R2S3,"Alderman Moreno was arrested in Chicago for filing a false police report, via @CWBChicago https://t.co/PkFgzKC1aH",About the police - Neutral
3XQ4XW3OD9D23G6JEC2QADBAI2RS2T,Police Searching For Suspect Who Helped Steal More Than 100 Guns In Western Illinois https://t.co/pjhwMskFjz,About the police - Neutral
3XQ4XW3OD9D23G6JEC2QADBAI2S2S4,It's Adolph Hitler the Soul Suspect and culprit for the end of the day's end of the world mass extinction in 11 monÃ¢â‚¬_ https://t.co/IYS3ucegoP,Not about the police
3XT3KXP24ZZ1R3MOW2KFWOMZP9RI68,UPDATE: Lakeshore Limited Train 48 that departed Chicago (CHI) on 5/18 is back on the move and currently operatingÃ¢â‚¬_ https://t.co/idVwgxDaXH,Not about the police
3XT3KXP24ZZ1R3MOW2KFWOMZP9S6IX,RT @StEugeneChicago: The Students &amp; Faculty raised $200 for the Chicago Police Department Memorial Fund today by wearing blue in support ofÃ¢â‚¬_,About the police - Positive
3XU80RHWHZHT49JVSPPW5PS2O0K44U,Death to them all https://t.co/nNzCw54sSF,Not about the police
3XU80RHWHZHT49JVSPPW5PS2O0L44V,An arsonist attempted twice to set fire to a synagogue building in downtown Chicago. #Antisemitism Thankfully therÃ¢â‚¬_ https://t.co/6vN5FKsn9a,Not about the police
3XU9MCX6VODQ2166ZN2LK36EW082RF,"AWFUL: Three people have been charged after a missing pregnant woman was found dead on ChicagoÃ¢â‚¬â„¢s Southwest Side, acÃ¢â‚¬_ https://t.co/brnlczyXfL",Not about the police
3XU9MCX6VODQ2166ZN2LK36EW08R24,"@jtumid @Eastside_Rico @ajplus No, he means the @Chicago_Police that were visibly shaken in the press conference byÃ¢â‚¬_ https://t.co/WgshHW3BB7",About the police - Neutral
3XUSYT70IT2P5HKN2Z3NWQWVK1XD00,"NOW: Chicago Police announce three people charged in death of Marlen Ochoa-Lopez, including Clarissa Figueroa and hÃ¢â‚¬_ https://t.co/g6jXJvQdSm",About the police - Neutral
3XUSYT70IT2P5HKN2Z3NWQWVK1Y0DO,"A Spring Grove woman, 71, was asleep when a pickup truck came barreling into her bedroom in the middle of the nightÃ¢â‚¬_ https://t.co/gu9XpscmNN",Not about the police
3XUY87HIVPFPCPX74XPODDQ2WIQMM2,Police suspect a Southwest Side woman lured a young expectant mother to her home before the pregnant woman was slaiÃ¢â‚¬_ https://t.co/LCIE6fjTCn,About the police - Neutral
3XUY87HIVPFPCPX74XPODDQ2WIRMM3,!!~~~VIEW FRAUD IN NORTHERN IL DIST COURT 13CV2621 LAWSUIT COMPLAINT DOC 28 IN COMPARISON TO JUDGE'S ORDER DOC 48.Ã¢â‚¬_ https://t.co/sBoXUv6D2B,About the police - Negative
3XWUWJ18TLRR257PM17WVXOQMQWUUU,Read this. https://t.co/jDCkohl94T,Not about the police
3Y3CZJSZ9KUI1YPTH64JIA9QGA05RK,Chicago mayors traditionally rely on city police officers for security. But new Mayor Lori Lightfoot's security detÃ¢â‚¬_ https://t.co/SjLZPyRi8q,About the police - Positive
3Y3CZJSZ9KUI1YPTH64JIA9QGAZR55,RT @chicagotribune: Chicago police are investigating three Molotov cocktails that were found outside Anshe Sholom BÃ¢â‚¬â„¢nai Israel CongregationÃ¢â‚¬_,About the police - Neutral
3Y3N5A7N4GAP66MLN0DZ78D95S4MYS,@TheJusticeDept BEING FOLLOWED COVERTLY ELECTRONICALLY HARASSED POISONED &amp; SETUP TO BE FRAMED BY RACIST FBI USING LÃ¢â‚¬_ https://t.co/ayn1kFiuc1,About the police - Negative
3Y3N5A7N4GAP66MLN0DZ78D95S4YM4,"""Ochoa-Lopez had made arrangements to pick up baby clothes from Clarisa, whom she met in Facebook group, accordingÃ¢â‚¬_ https://t.co/tCQlnLI18h",Not about the police
3Y40HMYLL1JJJ91KR6IJF4NUG8DUXM,"Pregnant #Chicago woman slain, baby cut from her womb after she responded to a #Facebook offer of free baby clothesÃ¢â‚¬_ https://t.co/CGU8UQi5XQ",Not about the police
3Y40HMYLL1JJJ91KR6IJF4NUG8DXUP,@TheAtlantic @RahmEmanuel This from the Mayor who suppressed shooting info of a Black man by Chicago police! Bad actors--please.,About the police - Negative
3Y7LTZE0YTN8O41ZSO64CP35O8BUZJ,"RT @ByMattMasterson: Ã¢â‚¬Å“Words really cannot express how disgusting and thoroughly disturbing these allegations are,"" @Chicago_Police SuperintÃ¢â‚¬_",About the police - Positive
3Y7LTZE0YTN8O41ZSO64CP35O8BZUO,RT @cbschicago: Police say stray gunfire struck a suburban school bus after it dropped students at the Museum of Science and Industry in ChÃ¢â‚¬_,About the police - Positive
3YCT0L9OMMAYS2VC0V0A21E8TXINSF,Detectives are seeking the assistance in identifying six offenders related to a Robbery that occurred on April 27 aÃ¢â‚¬_ https://t.co/937fOrjv6Y,About the police - Neutral
3YD0MU1NC225PLHV3OXUL4YC7C67AS,RT @fox32news: WARNING FROM POLICE! Men posing as plumbers and construction workers have been tricking elderly Chicago homeowners to let thÃ¢â‚¬_,Not about the police
3YD0MU1NC225PLHV3OXUL4YC7C6A7V,@realDonaldTrump NORTHERN ILL DIST COURT JUDGE ROBERT DOW THREW-OUT LAWSUIT TO PREVENT CASE FROM SETTING PRECEDENCEÃ¢â‚¬_ https://t.co/4a5r991gQE,Not about the police
3YD0MU1NC225PLHV3OXUL4YC7C7A7W,Man Say F*ck Chicago &amp; Move Out Goons Opp Hunting Playing King Von Run Into Police..DA PRODUCTÃ‚ DVD https://t.co/Cj8KWSExmR,About the police - Positive
3YGE63DIN8YOENKEJU8DOELGRH40WX,Transparency is sought by Chicago when its against a black person. This is hilarious. But they bury police abuse. https://t.co/7yaRtbz1dC,About the police - Positive
3YGYP13641AMRNVZL605CR9C7VZNRR,@RealSaavedra Wow they are still going after this guy? Imagine if the city of Chicago and the police department hadÃ¢â‚¬_ https://t.co/QUgSaarkpB,About the police - Positive
3YGYP13641AMRNVZL605CR9C7VZRNV,"I don't like the police all that much, but what do you propose instead, @keithboykin ? Here in Chicago, post-FerguÃ¢â‚¬_ https://t.co/wy2IcESASJ",About the police - Neutral
3YKP7CX6G2GA8VMN92XQGFIIPUR7BN,"RT @CSTbreaking: Police searching for suspects who beat, robbed person sleeping on Red Line train https://t.co/nGCQy2T7AS",Not about the police
3YKP7CX6G2GA8VMN92XQGFIIPUS7BO,Japs https://t.co/dbLvjE7w7t,About the police - Positive
3YLPJ8OXX8EK2B75C0R120P0HVOX41,RACIST FBI IS RELYING ON CORRUPT CHICAGO/EVERGREEN PK POLICE &amp; GANGS &amp; LOW LIFE FILTH INDIVIDUALS USING COVERT POISÃ¢â‚¬_ https://t.co/0rWzcCjpoz,About the police - Neutral
3YLPJ8OXX8EK2B75C0R120P0HVP4X9,"A missing pregnant woman has been found dead. Her baby was forcibly removed from her womb, police say https://t.co/b3fqK3pbEp",About the police - Negative
3YLPJ8OXX8EK2B75C0R120P0HVPX42,Watch: New Showtime Documentary 16 Shots Explores Chicago Police Cover-Up of Laquan McDonald Murder https://t.co/LX06QQLviQ via @TheRoot,About the police - Positive
3YLPJ8OXX8EK2B75C0R120P0HVQ4XA,Anton Carter found guilty of killing off-duty Chicago police Officer Michael Bailey in botched carjacking in 2010Ã¢â‚¬_ https://t.co/gRtrQZCKOK,About the police - Positive
3YLTXLH3DF795ET95G132CC1K12HPK,No Justice: How The Chicago Police Department Has Failed To Solve Thousands Of Rape Cases In Last Decade! https://t.co/VrhYrRQMD0,About the police - Negative
3YLTXLH3DF795ET95G132CC1K12PHS,@ChicagoBreaking IÃ¢â‚¬â„¢m so friggin sick of hearing about these people shooting all over the place. I donÃ¢â‚¬â„¢t care how maÃ¢â‚¬_ https://t.co/MwFBjjUP83,About the police - Negative
3YO4AH2FPDLJUQOS7L97WP3U3GMQ0I,"@peterdaou Cowardice, Peter, it's cowardice. Or some of it is, anyway. I keep remembering that Bernie Sanders startÃ¢â‚¬_ https://t.co/VUc7PdkSOx",Not about the police
3YO4AH2FPDLJUQOS7L97WP3U3GN0QT,RT @ChicagoCAPS20: Father Brandt &amp; Chaplain Robert Montelongo stopped in to visit as Commander Loughran welcomed the other half of the 020tÃ¢â‚¬_,About the police - Neutral
3YOAVL4CA0I9767KDIFMZL5BPVN4Z6,RT @Oprah_Gucci: My mom is retiring from the Chicago Police Department today and she is turning 63 years old this week _Å¸Ëœ_ Gemini Ã¢â„¢_Ã¯Â¸Ã¨ SZN isÃ¢â‚¬_,About the police - Positive
3YZ7A3YHR5UU2DP6WV4O8KEM2CIS5U,"Former Chicago Police Commander Kenneth Johnson Pleads Guilty To Stealing $363,000 From Social Security After MotheÃ¢â‚¬_ https://t.co/o779hYUNRg",About the police - Negative
3Z33IC0JC0NTVS8MTGMAVN3VNCV9V7,"Watch the Trailer for Laquan McDonald Documentary, '16 Shots': The Showtime documentary will examine the 17-year-olÃ¢â‚¬_ https://t.co/w7l5UGRTwE",Not about the police
3Z33IC0JC0NTVS8MTGMAVN3VNCW9V8,@ChicagoCAPS14 @CPDETD @Chicago_Police Good luck with your incredibly difficult job. Thank you.,About the police - Positive
3Z3R5YC0P3ONJAVAR7MN411LTPAFTP,The Students &amp; Faculty raised $200 for the Chicago Police Department Memorial Fund today by wearing blue in supportÃ¢â‚¬_ https://t.co/s5GsyBUQuc,About the police - Positive
3Z3R5YC0P3ONJAVAR7MN411LTPATF3,"Slap in the face to CPD! Ã¢â‚¬Å“This will not be a civilian detail,Ã¢â‚¬Ã_ the spokesman said. Ã¢â‚¬Å“The mayor will be adding severaÃ¢â‚¬_ https://t.co/kWKzOeet3Y",About the police - Negative
3Z56AA6EK41NNMCFHHI7OHTG6IBM6S,@HelloImJai @TIA_EWING @Chicago_Police @fox32news Marlen was in the group asking about buying or trading for a doubÃ¢â‚¬_ https://t.co/REktp6Sm0M,About the police - Neutral
3Z56AA6EK41NNMCFHHI7OHTG6IC6MD,"RT @kmontenegro: ""police officers, judges and probation officers Ã¢â‚¬Å“have massively overestimated the direct linkage between what someone doesÃ¢â‚¬_",About the police - Negative
3Z8UJEJOCZE9JJ6396G4CSBCWS393B,Was he carrying a Subway sandwich? Chicago Alderman Arrested For Filing A False Police Report. Will He Get The Ã¢â‚¬ËœSmÃ¢â‚¬_ https://t.co/qEYzIyCx3p,About the police - Neutral
3ZCC2DXSD75P0NBZ631A130GE2IYYU,"Molotov Cocktails Thrown At Chicago Synagogue, Police Say https://t.co/ZPcfnOJN8w",About the police - Neutral
3ZFRE2BDQ9F058VUXTHRWW29IQRZXF,@UPackMoving @84EWashington @NewCityApts @newcityexp @Chicago311 @AldermanBurnett @bikelaneuprise @Chicago_PoliceÃ¢â‚¬_ https://t.co/FsKjsv7qk0,Not about the police
3ZFRE2BDQ9F058VUXTHRWW29IQSXZE,RT @cbschicago: Lawyers representing Chicago police officers say Kim Foxx is being sued for an alleged connection to an activist known forÃ¢â‚¬_,About the police - Neutral
3ZFRE2BDQ9F058VUXTHRWW29IQSZXG,RT @ChicagoBreaking: Chicago police's arson unit investigating 3 Molotov cocktails found outside Lakeview East synagogue https://t.co/GRJNxÃ¢â‚¬_,About the police - Neutral
3ZICQFRS31JPA3V9YB5CTHIKQQQZZD,@PatrickFazio Good Thursday Afternoon Patrick I watched the Press Conference That Chicago Police have arrested 3 peÃ¢â‚¬_ https://t.co/lRHHBO0jYW,About the police - Neutral
3ZLW647WALWYJZL4OX1P253YQMS23B,@samtskins @CartuneNetwerk @MrMola_ no bt it would have invoked a conversation. season 5 was THE MOST important parÃ¢â‚¬_ https://t.co/GjbySk6fVS,Not about the police
3ZLW647WALWYJZL4OX1P253YQMT23C,Mayor Emanuel's revisionist history on police reform. https://t.co/4RMJZRTU4H,About the police - Neutral
3ZQA3IO31BSGG3WUORL3LPR4T7A1OO,Rookie cop training needed before retired U.S. marshal can run Lightfoot bodyguard detail? https://t.co/0sDN0dH9B6 via @SunTimes,About the police - Neutral
3ZQA3IO31BSGG3WUORL3LPR4T7AO1B,RT @CrweWorld: Axon Partners with Chicago Police Department for First VR Empathy Training Program; Debuts New Autism Empathy Traini https:/Ã¢â‚¬_,About the police - Positive
3ZQA3IO31BSGG3WUORL3LPR4T7B1OP,@ColumbusPolice @WestervillePD @Chicago_Police Great job guys &amp; Way to represent!,About the police - Positive
3ZQX1VYFTD6YR3GFNCUI0ZEC7DGO8V,"RT @cahulaan: Armored Truck, Cops With Rifles Crowd Chicago Heights Street: A large crowd of Chicago Heights police officersÃ¢â‚¬â€ùincluding a slÃ¢â‚¬_",About the police - Neutral
3ZQX1VYFTD6YR3GFNCUI0ZEC7DH8OG,"WeÃ¢â‚¬â„¢re remembering our fallen #Chicago Police Officers, along with the entire nation today, as they are honored in WÃ¢â‚¬_ https://t.co/qLjf2tPDrj",About the police - Positive
3ZRKL6Z1E84SIAEQDRNFCH5BSLWGS0,Chicago - Chicago Police Seek Suspect In Arson Attempt At Synagogue https://t.co/3ZRQ0MH5ym,About the police - Neutral
3ZTE0JGGCET0366S4OAN2LAVX41OC1,!!VIEW FRAUD IN NORTHERN IL DIST COURT 13CV2621 LAWSUIT COMPLAINT DOC 28 IN COMPARISON TO JUDGE'S ORDER DOC 48. CHIÃ¢â‚¬_ https://t.co/ENVHD4XPB0,Not about the police
3ZUE82NE0A24LQ3MO9BSD55YFCPF80,"Chicago police boosting presence at Jewish schools, synagogues after Molotov cocktails found https://t.co/IwDXEyGGAy",About the police - Neutral
3ZURAPD288OMAQJ1PO2DYVIQ16K1F3,Axon Partners with Chicago PD for Virtual Reality Empathy Training Program https://t.co/bbb9EihR5n #Police #BlueLivesMatter,About the police - Positive
3ZURAPD288OMAQJ1PO2DYVIQ16KF1H,@charliekirk11 @Cb59Carolina75 PeteÃ¢â‚¬â„¢s record as mayor- *Higher murder rate than Chicago *27% increase rapes 563 laÃ¢â‚¬_ https://t.co/KQIcRgdAZ5,Not about the police
3ZVPAMTJWN4GHVEDY2NAM70F6JDGRC,RT Mutilated Bunnies In Lincoln Square? State Is Investigating - Lincoln Square - Chicago - DNAinfo LINCOLN SQUAREÃ¢â‚¬_ https://t.co/NwI83CkV2l,Not about the police
3ZVPAMTJWN4GHVEDY2NAM70F6JDRGN,"INCREDIBLE Blazing Fireball! Illinois METEOR, Chicago Police Camera capt... https://t.co/ICDOX3wyJL via @YouTube",About the police - Neutral
3ZXNP4Z39RMML48Z0FMKUIEN1O5L7O,A pregnant woman who had gone to a Chicago home in response to a Facebook offer of free baby clothes was strangledÃ¢â‚¬_ https://t.co/h0q92pzSZT,Not about the police
3ZXNP4Z39RMML48Z0FMKUIEN1O67LB,RT @katebeaman: @KatieKimNBC @Chicago_Police @nbcchicago How is Ã¢â‚¬Å“teenÃ¢â‚¬Ã_ important in this story?,About the police - Negative
3ZXV7Q5FJBP6XTTZ5LRXFR1H53ACF3,RT @cbschicago: Chicago Police Fatally Shoot Man Armed With Gun In Woodlawn https://t.co/ENmJm61Q2M https://t.co/24lHap6zYO,About the police - Neutral
